Class,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
NoNABP,0.08,0.013333333,0.053333333,0.093333333,0.08,0.106666667,0.013333333,0.08,0.04,0.04,0.04,0.04,0.093333333,0.04,0.053333333,0.053333333,0.026666667,0.053333333,0,0
NoNABP,0.153846154,0.015384615,0.015384615,0.061538462,0.061538462,0.076923077,0.015384615,0.015384615,0.076923077,0.061538462,0.030769231,0.046153846,0.015384615,0.076923077,0.030769231,0.030769231,0.046153846,0.046153846,0.015384615,0.107692308
NoNABP,0.112903226,0.016129032,0.048387097,0.096774194,0.080645161,0.064516129,0.032258065,0,0.032258065,0.112903226,0.080645161,0.096774194,0,0,0.016129032,0.064516129,0.032258065,0.112903226,0,0
NoNABP,0.131147541,0.032786885,0.131147541,0.06557377,0.049180328,0.114754098,0,0.049180328,0.06557377,0.098360656,0.032786885,0.016393443,0,0.016393443,0.049180328,0.06557377,0.032786885,0.032786885,0,0.016393443
NoNABP,0.075757576,0.015151515,0.045454545,0.106060606,0.045454545,0.090909091,0.045454545,0.03030303,0,0.121212121,0.060606061,0.015151515,0.090909091,0.03030303,0.045454545,0.075757576,0.03030303,0.045454545,0.015151515,0.015151515
NoNABP,0.039473684,0.026315789,0.078947368,0.065789474,0.052631579,0.105263158,0.039473684,0.052631579,0.013157895,0.065789474,0.039473684,0.039473684,0.078947368,0,0.013157895,0.039473684,0.144736842,0.026315789,0.013157895,0.065789474
NoNABP,0.107692308,0,0.015384615,0.076923077,0.015384615,0.092307692,0.015384615,0.107692308,0.046153846,0.076923077,0.046153846,0.030769231,0.061538462,0.061538462,0.092307692,0.061538462,0.061538462,0.015384615,0,0.015384615
NoNABP,0.027027027,0.013513514,0.094594595,0.067567568,0.040540541,0.121621622,0,0.027027027,0.013513514,0.135135135,0.027027027,0.054054054,0,0.040540541,0.054054054,0.121621622,0.040540541,0.067567568,0.027027027,0.027027027
NoNABP,0.052631579,0.026315789,0.026315789,0.039473684,0.039473684,0.078947368,0.026315789,0.026315789,0.078947368,0.105263158,0.065789474,0.013157895,0.013157895,0.065789474,0.052631579,0.092105263,0.065789474,0.065789474,0.013157895,0.052631579
NoNABP,0.090909091,0.015151515,0.015151515,0.075757576,0.015151515,0.106060606,0.015151515,0.045454545,0.075757576,0.060606061,0.106060606,0.015151515,0.045454545,0.090909091,0.03030303,0.045454545,0.045454545,0.090909091,0,0.015151515
NoNABP,0.082191781,0,0.04109589,0.109589041,0,0.123287671,0,0.054794521,0.109589041,0.095890411,0.01369863,0.04109589,0.01369863,0.04109589,0.02739726,0.02739726,0.02739726,0.136986301,0.04109589,0.01369863
NoNABP,0.075949367,0.025316456,0.037974684,0.050632911,0.025316456,0.075949367,0.050632911,0.012658228,0.012658228,0.101265823,0.050632911,0.050632911,0.050632911,0.063291139,0.063291139,0.075949367,0.050632911,0.088607595,0.012658228,0.025316456
NoNABP,0.024691358,0.024691358,0.037037037,0.061728395,0.037037037,0.074074074,0.012345679,0.074074074,0.024691358,0.12345679,0.024691358,0.074074074,0.061728395,0.037037037,0.037037037,0.111111111,0.086419753,0.037037037,0,0.037037037
NoNABP,0.032786885,0.016393443,0.049180328,0.049180328,0.049180328,0.131147541,0,0.049180328,0.032786885,0.049180328,0.049180328,0.049180328,0.06557377,0,0.081967213,0.147540984,0.016393443,0.114754098,0,0.016393443
NoNABP,0.104651163,0,0.058139535,0.081395349,0.011627907,0.081395349,0.011627907,0.081395349,0.081395349,0.058139535,0.023255814,0.046511628,0.058139535,0.011627907,0.034883721,0.034883721,0.069767442,0.093023256,0.011627907,0.046511628
NoNABP,0.086956522,0.028985507,0.086956522,0.086956522,0,0.072463768,0,0.043478261,0.086956522,0.101449275,0.014492754,0.057971014,0.014492754,0,0.028985507,0.072463768,0.057971014,0.115942029,0.014492754,0.028985507
NoNABP,0.073529412,0.014705882,0.117647059,0.058823529,0.044117647,0.147058824,0.044117647,0.029411765,0.014705882,0.102941176,0.014705882,0.014705882,0.088235294,0.029411765,0.088235294,0.058823529,0.014705882,0.029411765,0,0.014705882
NoNABP,0.056338028,0,0.056338028,0.014084507,0.056338028,0.070422535,0.028169014,0.084507042,0.070422535,0.084507042,0.084507042,0.014084507,0.028169014,0.042253521,0.056338028,0.14084507,0.056338028,0.028169014,0,0.028169014
NoNABP,0.049180328,0.06557377,0.032786885,0.06557377,0.06557377,0.131147541,0.032786885,0.049180328,0.032786885,0.06557377,0.032786885,0.016393443,0.06557377,0.032786885,0.06557377,0.081967213,0.049180328,0.06557377,0,0
NoNABP,0.092307692,0,0.030769231,0.076923077,0.076923077,0.076923077,0,0.076923077,0.107692308,0.107692308,0.030769231,0.030769231,0.061538462,0.030769231,0.030769231,0.061538462,0.046153846,0.061538462,0,0
NoNABP,0.169014085,0,0.014084507,0.056338028,0.014084507,0.070422535,0.042253521,0.112676056,0.042253521,0.098591549,0,0.028169014,0.070422535,0.028169014,0.028169014,0.056338028,0.056338028,0.084507042,0,0.028169014
NoNABP,0.072727273,0,0.018181818,0.072727273,0,0.109090909,0.036363636,0.036363636,0.018181818,0.127272727,0.054545455,0.036363636,0.018181818,0.072727273,0.054545455,0.072727273,0.036363636,0.109090909,0.018181818,0.036363636
NoNABP,0.075471698,0,0.018867925,0.056603774,0,0.132075472,0.018867925,0.056603774,0.018867925,0.132075472,0,0.018867925,0.075471698,0.037735849,0.150943396,0.037735849,0.037735849,0.075471698,0,0.056603774
NoNABP,0.111111111,0.031746032,0.063492063,0.031746032,0.015873016,0.063492063,0.015873016,0.047619048,0.095238095,0.047619048,0.015873016,0.031746032,0.063492063,0.063492063,0.015873016,0.015873016,0.095238095,0.095238095,0.015873016,0.063492063
NoNABP,0.128571429,0.014285714,0.071428571,0.057142857,0.014285714,0.057142857,0,0.028571429,0.014285714,0.1,0.057142857,0.057142857,0.014285714,0.028571429,0.042857143,0.128571429,0.085714286,0.057142857,0,0.042857143
NoNABP,0.083333333,0,0.020833333,0.041666667,0.041666667,0.125,0,0.104166667,0.0625,0.083333333,0,0.020833333,0.0625,0.041666667,0.0625,0.125,0.041666667,0.041666667,0,0.041666667
NoNABP,0.071428571,0.017857143,0.035714286,0.071428571,0.035714286,0.089285714,0.035714286,0.107142857,0.053571429,0.089285714,0.017857143,0.017857143,0.071428571,0.017857143,0.071428571,0.053571429,0.017857143,0.107142857,0,0.017857143
NoNABP,0.032786885,0.049180328,0.032786885,0.098360656,0.049180328,0.081967213,0.016393443,0.049180328,0.049180328,0.098360656,0.032786885,0.032786885,0.032786885,0.081967213,0.016393443,0.081967213,0.049180328,0.098360656,0,0.016393443
NoNABP,0.101265823,0,0.050632911,0.063291139,0.025316456,0.151898734,0.050632911,0.101265823,0.050632911,0.025316456,0.063291139,0.025316456,0.075949367,0.025316456,0.025316456,0.037974684,0.037974684,0.075949367,0,0.012658228
NoNABP,0.079365079,0.031746032,0.047619048,0.047619048,0.015873016,0.031746032,0.015873016,0.047619048,0,0.111111111,0.047619048,0.031746032,0.063492063,0.047619048,0.079365079,0.047619048,0.142857143,0.031746032,0.047619048,0.031746032
NoNABP,0.106666667,0.053333333,0.013333333,0.04,0.053333333,0.066666667,0.066666667,0.013333333,0.013333333,0.146666667,0.026666667,0.013333333,0.093333333,0.04,0.053333333,0,0.04,0.133333333,0.026666667,0
NoNABP,0.133333333,0,0.033333333,0.083333333,0.033333333,0.066666667,0.05,0,0.016666667,0.133333333,0.033333333,0.033333333,0.066666667,0.033333333,0.05,0.05,0.066666667,0.066666667,0.05,0
NoNABP,0.112676056,0,0.056338028,0.126760563,0.014084507,0.070422535,0.028169014,0.028169014,0.126760563,0.112676056,0.014084507,0.028169014,0.028169014,0.014084507,0.028169014,0.028169014,0.028169014,0.098591549,0.028169014,0.028169014
NoNABP,0.088235294,0.014705882,0.102941176,0.058823529,0.044117647,0.117647059,0.014705882,0.058823529,0.073529412,0.147058824,0,0.014705882,0.044117647,0.014705882,0.029411765,0.088235294,0.044117647,0.044117647,0,0
NoNABP,0.039473684,0,0.052631579,0.039473684,0.039473684,0.118421053,0.052631579,0.078947368,0.092105263,0.052631579,0.052631579,0.026315789,0.039473684,0.052631579,0.052631579,0.039473684,0.052631579,0.052631579,0.013157895,0.052631579
NoNABP,0.146666667,0.026666667,0.053333333,0.12,0.026666667,0.053333333,0.013333333,0.053333333,0.066666667,0.106666667,0.066666667,0.013333333,0.013333333,0.053333333,0.026666667,0.093333333,0.026666667,0.026666667,0,0.013333333
NoNABP,0.026315789,0,0.026315789,0.092105263,0.039473684,0.078947368,0.013157895,0.026315789,0.105263158,0.131578947,0.092105263,0.065789474,0.065789474,0.039473684,0.013157895,0.026315789,0.013157895,0.065789474,0.026315789,0.052631579
NoNABP,0.052631579,0.01754386,0.105263158,0.052631579,0.01754386,0.070175439,0,0.070175439,0.035087719,0.105263158,0,0.01754386,0.070175439,0.035087719,0.052631579,0.052631579,0.035087719,0.175438596,0.035087719,0
NoNABP,0.132075472,0,0.018867925,0.075471698,0.037735849,0.113207547,0.018867925,0.018867925,0.037735849,0.169811321,0.018867925,0.018867925,0,0.075471698,0.037735849,0.056603774,0.037735849,0.113207547,0.018867925,0
NoNABP,0.123076923,0,0.076923077,0.030769231,0.046153846,0.092307692,0,0.046153846,0.092307692,0.107692308,0.030769231,0.030769231,0.046153846,0.046153846,0.076923077,0.061538462,0,0.061538462,0.015384615,0.015384615
NoNABP,0.015151515,0.015151515,0.045454545,0.060606061,0.045454545,0.136363636,0.015151515,0.045454545,0.015151515,0.106060606,0.015151515,0.045454545,0.090909091,0.015151515,0.060606061,0.060606061,0.03030303,0.151515152,0.015151515,0.015151515
NoNABP,0.090909091,0,0.03030303,0,0.045454545,0.196969697,0.015151515,0.045454545,0,0.075757576,0.015151515,0.03030303,0.045454545,0.045454545,0.075757576,0.106060606,0.045454545,0.090909091,0.045454545,0
NoNABP,0.12,0,0.026666667,0.106666667,0.04,0.066666667,0.026666667,0.053333333,0.08,0.08,0.026666667,0.053333333,0.053333333,0.026666667,0.04,0.04,0.026666667,0.12,0,0.013333333
NoNABP,0.185714286,0.014285714,0.071428571,0.042857143,0.042857143,0.085714286,0.028571429,0.057142857,0.028571429,0.085714286,0.014285714,0.028571429,0.014285714,0.028571429,0.028571429,0.071428571,0.071428571,0.085714286,0.014285714,0
NoNABP,0.034482759,0.034482759,0.051724138,0.051724138,0,0.103448276,0,0.051724138,0.034482759,0.103448276,0.068965517,0.017241379,0.068965517,0.017241379,0.068965517,0.120689655,0.051724138,0.103448276,0,0.017241379
NoNABP,0.114285714,0.014285714,0.071428571,0.085714286,0.014285714,0.085714286,0.014285714,0.071428571,0.057142857,0.071428571,0.042857143,0.042857143,0.028571429,0.057142857,0.071428571,0.057142857,0.028571429,0.057142857,0,0.014285714
NoNABP,0.06779661,0.016949153,0.101694915,0.016949153,0.016949153,0.152542373,0.033898305,0.101694915,0.050847458,0.06779661,0.033898305,0,0.084745763,0.033898305,0.033898305,0,0.06779661,0.050847458,0.016949153,0.050847458
NoNABP,0.089552239,0,0.044776119,0.089552239,0.014925373,0.104477612,0.044776119,0.014925373,0.059701493,0.119402985,0.089552239,0.014925373,0.014925373,0.029850746,0.074626866,0.044776119,0.014925373,0.089552239,0.029850746,0.014925373
NoNABP,0.128571429,0.014285714,0.1,0.128571429,0.014285714,0.114285714,0.014285714,0.057142857,0,0.114285714,0,0,0.028571429,0.028571429,0.1,0.085714286,0.028571429,0.028571429,0,0.014285714
NoNABP,0.084507042,0,0.098591549,0.014084507,0,0.154929577,0.014084507,0.070422535,0.042253521,0.084507042,0.042253521,0.042253521,0.056338028,0.084507042,0,0.056338028,0.042253521,0.098591549,0,0.014084507
NoNABP,0.064516129,0.016129032,0.048387097,0.048387097,0.016129032,0.032258065,0.032258065,0.112903226,0.032258065,0.112903226,0,0.048387097,0.048387097,0.032258065,0.064516129,0.112903226,0.096774194,0.048387097,0,0.032258065
NoNABP,0.129032258,0,0.048387097,0.064516129,0.032258065,0.080645161,0.064516129,0.048387097,0.096774194,0.048387097,0.048387097,0.016129032,0.064516129,0.016129032,0,0.048387097,0.032258065,0.112903226,0.016129032,0.032258065
NoNABP,0.056603774,0.018867925,0.094339623,0.056603774,0,0.075471698,0.018867925,0.037735849,0,0.188679245,0,0,0.094339623,0.056603774,0.075471698,0.018867925,0.056603774,0.075471698,0.056603774,0.018867925
NoNABP,0.086419753,0.012345679,0.049382716,0.074074074,0.024691358,0.086419753,0.037037037,0.049382716,0.049382716,0.061728395,0.024691358,0.024691358,0.074074074,0.049382716,0.061728395,0.061728395,0.037037037,0.098765432,0.012345679,0.024691358
NoNABP,0.095238095,0,0.023809524,0.05952381,0.023809524,0.107142857,0.047619048,0.023809524,0.035714286,0.142857143,0.035714286,0.047619048,0.047619048,0.011904762,0.095238095,0.047619048,0.071428571,0.035714286,0.023809524,0.023809524
NoNABP,0.118644068,0,0.016949153,0.101694915,0,0.050847458,0.016949153,0.084745763,0.050847458,0.101694915,0.033898305,0.06779661,0,0.101694915,0.06779661,0.050847458,0.06779661,0.033898305,0,0.033898305
NoNABP,0.080645161,0.048387097,0.048387097,0.064516129,0.048387097,0.080645161,0,0.064516129,0.048387097,0.064516129,0,0.096774194,0.048387097,0.016129032,0.032258065,0.064516129,0.064516129,0.048387097,0.032258065,0.048387097
NoNABP,0.151515152,0.03030303,0.060606061,0.075757576,0.03030303,0.090909091,0.03030303,0.045454545,0.045454545,0.106060606,0.045454545,0.015151515,0.03030303,0.03030303,0.045454545,0.03030303,0.060606061,0.03030303,0.03030303,0.015151515
NoNABP,0.014285714,0,0.071428571,0.057142857,0.057142857,0.128571429,0.014285714,0.057142857,0.028571429,0.085714286,0.028571429,0.1,0.071428571,0.028571429,0.057142857,0.057142857,0.042857143,0.042857143,0.014285714,0.042857143
NoNABP,0.056338028,0.014084507,0.084507042,0.070422535,0.014084507,0.112676056,0.042253521,0.084507042,0.028169014,0.070422535,0.014084507,0.028169014,0.042253521,0.056338028,0.042253521,0.042253521,0.042253521,0.070422535,0.014084507,0.070422535
NoNABP,0.096774194,0,0.064516129,0.016129032,0.016129032,0.096774194,0.016129032,0.032258065,0.096774194,0.129032258,0.016129032,0.016129032,0.016129032,0.032258065,0.048387097,0.080645161,0.064516129,0.129032258,0,0.032258065
NoNABP,0.093333333,0,0.026666667,0.08,0.053333333,0.106666667,0.026666667,0.026666667,0.066666667,0.08,0.013333333,0.026666667,0,0.08,0.066666667,0.066666667,0.066666667,0.066666667,0.026666667,0.026666667
NoNABP,0.049180328,0.016393443,0.06557377,0.114754098,0.016393443,0.081967213,0.049180328,0.06557377,0.049180328,0.163934426,0.06557377,0.049180328,0.016393443,0.032786885,0.016393443,0.049180328,0.016393443,0.049180328,0,0.032786885
NoNABP,0.086956522,0,0.101449275,0.057971014,0.072463768,0.15942029,0,0.014492754,0.043478261,0.057971014,0.028985507,0.072463768,0.057971014,0.014492754,0.043478261,0.028985507,0.057971014,0.072463768,0,0.028985507
NoNABP,0.114285714,0,0.042857143,0.028571429,0.014285714,0.085714286,0.042857143,0.057142857,0.028571429,0.142857143,0.028571429,0.042857143,0.128571429,0.028571429,0.028571429,0.057142857,0.028571429,0.085714286,0,0.014285714
NoNABP,0.044776119,0,0.014925373,0.074626866,0,0.074626866,0.029850746,0.074626866,0.149253731,0.089552239,0.014925373,0.044776119,0.044776119,0.029850746,0.029850746,0.104477612,0.089552239,0.029850746,0,0.059701493
NoNABP,0.098765432,0,0.061728395,0.148148148,0.049382716,0.086419753,0.024691358,0.037037037,0.012345679,0.061728395,0.037037037,0.012345679,0.098765432,0.012345679,0.049382716,0.049382716,0.061728395,0.074074074,0.024691358,0
NoNABP,0.051282051,0.051282051,0.038461538,0.166666667,0.025641026,0.08974359,0.012820513,0.115384615,0.025641026,0.064102564,0.025641026,0.076923077,0.025641026,0.038461538,0.025641026,0.064102564,0.051282051,0.025641026,0,0.025641026
NoNABP,0.179104478,0,0.014925373,0.059701493,0.044776119,0.074626866,0,0.074626866,0.074626866,0.119402985,0.029850746,0.014925373,0,0.074626866,0.029850746,0.059701493,0.044776119,0.074626866,0.014925373,0.014925373
NoNABP,0.079365079,0.015873016,0.031746032,0.095238095,0,0.111111111,0,0.031746032,0.063492063,0.126984127,0.031746032,0.015873016,0.015873016,0.063492063,0.079365079,0.111111111,0.031746032,0.063492063,0,0.031746032
NoNABP,0.118421053,0.013157895,0.026315789,0.052631579,0.039473684,0.118421053,0.026315789,0.039473684,0.078947368,0.052631579,0.013157895,0.026315789,0.065789474,0.039473684,0.052631579,0.065789474,0.065789474,0.039473684,0.052631579,0.013157895
NoNABP,0.1,0.05,0.05,0.1,0.05,0,0.1,0.05,0.1,0.05,0.1,0,0.05,0,0,0.1,0,0.05,0,0.05
NoNABP,0,0,0,0.157894737,0.052631579,0.052631579,0,0.105263158,0.157894737,0,0.052631579,0,0.052631579,0.052631579,0.052631579,0.052631579,0.105263158,0.052631579,0,0.052631579
NoNABP,0,0.066666667,0.133333333,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0,0,0.133333333,0.133333333,0,0.133333333,0.066666667,0
NoNABP,0.115384615,0,0.076923077,0,0.038461538,0.076923077,0.076923077,0,0.115384615,0.038461538,0.076923077,0.038461538,0.076923077,0.076923077,0.076923077,0.076923077,0.038461538,0,0,0
NoNABP,0,0.105263158,0.052631579,0,0.052631579,0,0.052631579,0,0.052631579,0.105263158,0,0,0.210526316,0,0.052631579,0.210526316,0,0.052631579,0,0.052631579
NoNABP,0.05,0,0,0.1,0.05,0,0,0.05,0.05,0.2,0.05,0,0.1,0.05,0.1,0.05,0.1,0,0,0.05
NoNABP,0.130434783,0.043478261,0.086956522,0.086956522,0.043478261,0.086956522,0,0,0.043478261,0.086956522,0.086956522,0,0.043478261,0,0.086956522,0.043478261,0.043478261,0.043478261,0,0.043478261
NoNABP,0,0.05,0,0.05,0,0.15,0,0.05,0.15,0.05,0.05,0,0.05,0.05,0.1,0.1,0.05,0.1,0,0
NoNABP,0,0,0,0.19047619,0,0.095238095,0,0,0.095238095,0.047619048,0.19047619,0,0.047619048,0,0.047619048,0.142857143,0,0,0.095238095,0.047619048
NoNABP,0.086956522,0,0.086956522,0.043478261,0,0.086956522,0,0.043478261,0.086956522,0.086956522,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261,0,0,0.173913043,0,0.043478261
NoNABP,0.086956522,0.043478261,0.043478261,0.043478261,0,0.043478261,0.043478261,0.086956522,0,0,0.130434783,0.043478261,0.043478261,0.173913043,0.086956522,0.043478261,0.043478261,0.043478261,0,0
NoNABP,0.04,0.04,0,0.08,0,0,0,0.04,0.08,0.16,0,0.08,0.12,0.04,0.08,0.12,0.04,0.04,0,0.04
NoNABP,0.1,0.1,0,0.1,0.05,0.1,0,0.05,0,0.1,0,0,0.1,0.05,0.1,0.05,0.05,0.05,0,0
NoNABP,0.090909091,0,0.045454545,0,0,0.045454545,0.090909091,0.045454545,0.090909091,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.136363636,0.045454545,0.090909091,0.045454545,0,0
NoNABP,0,0.05,0.05,0.05,0,0.15,0.1,0,0.1,0.15,0.05,0,0.1,0,0.05,0.05,0,0.05,0.05,0
NoNABP,0.086956522,0.043478261,0.173913043,0.086956522,0,0.043478261,0,0.043478261,0.043478261,0.086956522,0.043478261,0,0.086956522,0.086956522,0.086956522,0.043478261,0.043478261,0,0,0
NoNABP,0.153846154,0,0.115384615,0.153846154,0,0.076923077,0.038461538,0.038461538,0.076923077,0,0.038461538,0.076923077,0.115384615,0.038461538,0,0.038461538,0.038461538,0,0,0
NoNABP,0.047619048,0.095238095,0.095238095,0.047619048,0,0.047619048,0.047619048,0,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0,0.047619048,0.047619048,0.047619048,0.142857143,0.047619048,0.047619048
NoNABP,0.045454545,0,0.045454545,0,0.090909091,0.136363636,0.045454545,0,0.090909091,0,0.045454545,0.045454545,0.090909091,0.045454545,0.090909091,0.045454545,0.090909091,0.090909091,0,0
NoNABP,0,0,0.05,0.05,0.1,0.1,0.05,0.05,0,0.1,0,0,0.05,0.1,0.1,0.05,0.15,0.05,0,0
NoNABP,0.047619048,0,0.095238095,0.047619048,0.047619048,0.047619048,0.047619048,0,0.142857143,0,0.095238095,0.047619048,0.095238095,0.095238095,0.047619048,0.047619048,0.095238095,0,0,0
NoNABP,0.173913043,0,0.043478261,0.086956522,0.043478261,0,0.043478261,0.086956522,0.130434783,0.043478261,0,0.086956522,0.043478261,0,0,0.086956522,0.086956522,0.043478261,0,0
NoNABP,0.045454545,0,0.090909091,0.090909091,0,0.045454545,0.090909091,0,0,0.136363636,0,0,0.045454545,0,0.090909091,0.045454545,0.136363636,0.181818182,0,0
NoNABP,0,0,0.133333333,0,0,0.066666667,0,0,0.2,0.133333333,0.133333333,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0.066666667,0,0
NoNABP,0,0.1,0,0.15,0.05,0.05,0,0.05,0.1,0.15,0,0,0.1,0.15,0,0,0,0.05,0.05,0
NoNABP,0.15,0,0.1,0.05,0,0.05,0,0.05,0,0.1,0,0.05,0.2,0,0.15,0.05,0,0.05,0,0
NoNABP,0.1,0,0.1,0,0,0.05,0,0.05,0.1,0.2,0,0,0.1,0,0.1,0.1,0,0.05,0,0.05
NoNABP,0,0,0.058823529,0.058823529,0.058823529,0.058823529,0,0,0,0.235294118,0,0,0.117647059,0.117647059,0.058823529,0,0.176470588,0,0,0.058823529
NoNABP,0.05,0,0.1,0.05,0.05,0.05,0,0.05,0.1,0,0.05,0,0.05,0.05,0.1,0.1,0,0.05,0.05,0.1
NoNABP,0.105263158,0,0,0.105263158,0.052631579,0.105263158,0,0.105263158,0.105263158,0.105263158,0.052631579,0,0.157894737,0,0.052631579,0.052631579,0,0,0,0
NoNABP,0.045454545,0,0,0.227272727,0,0.045454545,0.045454545,0,0.045454545,0.090909091,0.045454545,0,0.090909091,0,0.090909091,0.045454545,0.090909091,0.090909091,0,0.045454545
NoNABP,0.090909091,0,0,0.090909091,0.090909091,0,0,0,0.181818182,0.136363636,0,0.045454545,0.045454545,0.045454545,0.045454545,0,0.045454545,0.090909091,0,0.090909091
NoNABP,0,0.055555556,0.055555556,0.055555556,0.055555556,0,0.111111111,0.055555556,0.166666667,0.166666667,0,0,0.166666667,0,0.055555556,0,0,0.055555556,0,0
NoNABP,0.04,0.04,0.08,0.08,0,0.04,0,0.04,0.08,0.12,0,0.04,0.08,0,0.08,0.12,0.08,0.08,0,0
NoNABP,0.058823529,0.058823529,0.058823529,0.058823529,0.117647059,0,0.058823529,0.058823529,0.117647059,0.176470588,0,0,0.117647059,0,0,0.117647059,0,0,0,0
NoNABP,0,0.105263158,0,0.105263158,0,0.105263158,0.052631579,0.052631579,0,0.105263158,0,0.052631579,0.052631579,0.052631579,0.157894737,0.052631579,0.052631579,0.052631579,0,0
NoNABP,0.1,0.033333333,0.133333333,0.166666667,0.033333333,0,0,0.033333333,0.033333333,0.1,0.066666667,0.033333333,0.1,0,0.066666667,0.066666667,0,0.033333333,0,0
NoNABP,0.111111111,0.111111111,0.055555556,0.055555556,0.111111111,0.055555556,0.055555556,0.166666667,0,0.111111111,0,0,0,0.111111111,0,0,0.055555556,0,0,0
NoNABP,0.086956522,0,0.043478261,0.130434783,0,0,0.043478261,0,0.217391304,0.043478261,0,0,0.130434783,0,0,0.130434783,0,0.130434783,0.043478261,0
NoNABP,0.043478261,0,0,0.173913043,0,0.086956522,0,0,0.086956522,0.130434783,0.043478261,0.043478261,0.086956522,0.043478261,0.043478261,0.086956522,0,0.086956522,0,0.043478261
NoNABP,0.05,0,0.05,0.1,0,0.05,0,0,0.05,0.25,0,0,0.2,0.1,0,0,0.05,0,0,0.1
NoNABP,0.125,0,0.125,0.125,0.083333333,0.041666667,0,0.041666667,0.125,0.041666667,0,0,0.083333333,0.041666667,0,0,0.125,0.041666667,0,0
NoNABP,0.173913043,0,0.043478261,0.043478261,0.086956522,0.086956522,0.086956522,0.043478261,0.086956522,0.043478261,0,0,0.173913043,0.043478261,0.043478261,0.043478261,0,0,0,0
NoNABP,0.045454545,0.045454545,0,0.090909091,0,0,0,0,0.090909091,0.045454545,0.045454545,0.136363636,0.045454545,0.045454545,0.090909091,0.090909091,0.045454545,0.090909091,0,0.090909091
NoNABP,0,0,0.052631579,0.105263158,0,0.052631579,0.105263158,0.052631579,0.052631579,0.210526316,0,0,0.105263158,0.052631579,0.052631579,0.052631579,0.105263158,0,0,0
NoNABP,0.133333333,0,0.066666667,0.066666667,0,0.066666667,0,0.066666667,0.133333333,0.066666667,0,0.066666667,0.066666667,0,0,0.066666667,0,0.133333333,0,0.066666667
NoNABP,0,0,0.052631579,0.052631579,0,0.105263158,0.052631579,0.052631579,0.105263158,0.105263158,0.105263158,0.052631579,0.052631579,0.105263158,0,0,0.105263158,0,0,0.052631579
NoNABP,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0,0,0.16,0.08,0.04,0.08,0.04,0.08,0.08,0.04,0.04,0.04,0
NoNABP,0,0,0.083333333,0.125,0.083333333,0.041666667,0,0,0.041666667,0.083333333,0,0,0.208333333,0,0.041666667,0.083333333,0.041666667,0.125,0,0.041666667
NoNABP,0,0.125,0.125,0.083333333,0.041666667,0.083333333,0,0,0,0.041666667,0.083333333,0,0.041666667,0.125,0.041666667,0,0,0.083333333,0,0.125
NoNABP,0.047619048,0,0.047619048,0,0.047619048,0,0.047619048,0.047619048,0.047619048,0.142857143,0,0.047619048,0.142857143,0.047619048,0.047619048,0.095238095,0.047619048,0.142857143,0,0
NoNABP,0.1875,0,0.0625,0,0,0,0,0,0.0625,0.125,0,0,0.125,0,0.1875,0.0625,0.0625,0.0625,0.0625,0
NoNABP,0.05,0,0.1,0.05,0,0.05,0,0.05,0.15,0,0.1,0,0.05,0,0.05,0.05,0.1,0.15,0,0.05
NoNABP,0.090909091,0,0.045454545,0.090909091,0.045454545,0.045454545,0,0.045454545,0.090909091,0.090909091,0.045454545,0,0,0.090909091,0,0.045454545,0.090909091,0.090909091,0,0.090909091
NoNABP,0.05,0.05,0.1,0.05,0.05,0,0.1,0.05,0,0.05,0.05,0,0.05,0,0.1,0.15,0.15,0,0,0
NoNABP,0,0,0.047619048,0.047619048,0,0.047619048,0.095238095,0.095238095,0.047619048,0.095238095,0,0.047619048,0.142857143,0.047619048,0.047619048,0,0.142857143,0.047619048,0,0.047619048
NoNABP,0.1,0,0.05,0.1,0.05,0,0,0.05,0,0,0.1,0.05,0.15,0,0.1,0.05,0,0.1,0.05,0.05
NoNABP,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.1,0,0,0.05,0.1,0.05,0.15,0.05,0,0,0
NoNABP,0.03125,0,0.0625,0.15625,0.125,0,0,0.03125,0.0625,0.0625,0.03125,0.03125,0.21875,0,0,0.0625,0.03125,0.09375,0,0
NoNABP,0.05,0.05,0,0.1,0.1,0,0,0.05,0.05,0.05,0,0,0.1,0.1,0.1,0.05,0.05,0,0.05,0.1
NoNABP,0.047619048,0,0.095238095,0.142857143,0,0.095238095,0,0,0.142857143,0.047619048,0.047619048,0.047619048,0.047619048,0,0,0.095238095,0,0.095238095,0.047619048,0.047619048
NoNABP,0,0,0.037037037,0.148148148,0,0.037037037,0.037037037,0.037037037,0.074074074,0.074074074,0.111111111,0.037037037,0.148148148,0,0.074074074,0.111111111,0.074074074,0,0,0
